CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Segment,RFM_Score,Segment,Cluster
15605.0,9,5,738.57,5,4,3,543,12,Recent Engaged,1
15606.0,26,8,2310.83,4,5,5,455,14,Loyal Customers,1
15607.0,179,8,1604.21,1,5,4,154,10,Frequent Buyers,0
15608.0,51,1,692.3,3,1,3,313,7,Others,1
15611.0,19,13,1405.83,4,5,4,454,13,Loyal Customers,1
15613.0,246,1,433.72,1,1,2,112,4,Others,0
15614.0,73,4,3147.36,2,4,5,245,11,Frequent Buyers,1
15615.0,26,24,10974.23,4,5,5,455,14,Loyal Customers,1
15616.0,74,1,317.11,2,1,2,212,5,Others,1
15617.0,32,3,828.5500000000001,4,3,3,433,10,Recent Engaged,1
15620.0,45,1,389.18,3,1,2,312,6,Others,1
15622.0,63,8,4143.05,3,5,5,355,13,Big Spenders,1
15623.0,29,7,2136.02,4,5,5,455,14,Loyal Customers,1
15625.0,12,5,1702.14,5,4,4,544,13,Loyal Customers,1
15626.0,57,1,391.72,3,1,2,312,6,Others,1
15627.0,93,2,566.9,2,3,3,233,8,Others,1
15628.0,2,9,2782.02,5,5,5,555,15,Loyal Customers,1
15629.0,86,4,2240.9,2,4,5,245,11,Frequent Buyers,1
15630.0,280,1,295.05,1,1,2,112,4,Others,0
15631.0,278,1,596.67,1,1,3,113,5,Others,0
15633.0,145,13,4352.46,2,5,5,255,12,Frequent Buyers,1
15634.0,19,1,311.1,4,1,2,412,7,Recent Customers,1
15635.0,31,1,100.35,4,1,1,411,6,Recent Customers,1
15636.0,73,2,719.82,2,3,3,233,8,Others,1
15637.0,49,4,574.23,3,4,3,343,10,Frequent Buyers,1
15638.0,14,6,2265.2,5,5,5,555,15,Loyal Customers,1
15639.0,87,2,639.76,2,3,3,233,8,Others,1
15640.0,8,15,11441.92,5,5,5,555,15,Loyal Customers,1
15641.0,32,8,3458.35,4,5,5,455,14,Loyal Customers,1
15642.0,365,1,105.78000000000002,1,1,1,111,3,Others,0
15645.0,50,2,443.16,3,3,2,332,8,Others,1
15646.0,8,3,526.97,5,3,3,533,11,Recent Engaged,1
15647.0,51,1,169.0,3,1,1,311,5,Others,1
15649.0,3,3,1354.35,5,3,4,534,12,Recent Engaged,1
15650.0,157,2,553.88,2,3,3,233,8,Others,0
15651.0,56,2,612.76,3,3,3,333,9,Others,1
15652.0,23,4,1082.6,4,4,4,444,12,Loyal Customers,1
15658.0,8,4,1399.37,5,4,4,544,13,Loyal Customers,1
15659.0,22,2,226.04,4,3,1,431,8,Recent Engaged,1
15660.0,1,7,1212.13,5,5,4,554,14,Loyal Customers,1
15661.0,15,6,906.15,5,5,3,553,13,Recent Engaged,1
15662.0,297,2,283.73,1,3,2,132,6,Others,0
15664.0,85,3,867.6,2,3,3,233,8,Others,1
15665.0,47,3,1773.11,3,3,4,334,10,Big Spenders,1
15666.0,108,2,632.9399999999999,2,3,3,233,8,Others,1
15670.0,192,1,152.15,1,1,1,111,3,Others,0
15672.0,361,1,45.3,1,1,1,111,3,Others,0
15673.0,87,5,3533.77,2,4,5,245,11,Frequent Buyers,1
15674.0,53,8,4501.63,3,5,5,355,13,Big Spenders,1
15675.0,40,1,218.35,3,1,1,311,5,Others,1
15677.0,57,2,648.4,3,3,3,333,9,Others,1
15678.0,31,2,1541.19,4,3,4,434,11,Recent Engaged,1
15680.0,2,8,3173.9,5,5,5,555,15,Loyal Customers,1
15681.0,15,9,1563.54,5,5,4,554,14,Loyal Customers,1
15682.0,235,2,318.24,1,3,2,132,6,Others,0
15683.0,109,1,330.79,2,1,2,212,5,Others,1
15684.0,183,3,173.95,1,3,1,131,5,Others,0
15685.0,86,1,55.98,2,1,1,211,4,Others,1
15686.0,56,1,90.0,3,1,1,311,5,Others,1
15688.0,54,1,190.57,3,1,1,311,5,Others,1
15689.0,253,1,266.93,1,1,2,112,4,Others,0
15691.0,30,3,434.5,4,3,2,432,9,Recent Engaged,1
15693.0,295,1,37.5,1,1,1,111,3,Others,0
15694.0,1,12,4331.41,5,5,5,555,15,Loyal Customers,1
15695.0,233,2,721.06,1,3,3,133,7,Others,0
15696.0,59,5,1170.11,3,4,4,344,11,Big Spenders,1
15697.0,325,1,246.75,1,1,2,112,4,Others,0
15698.0,260,1,46.2,1,1,1,111,3,Others,0
15704.0,138,2,1524.34,2,3,4,234,9,High Value,1
15708.0,5,3,1014.48,5,3,4,534,12,Recent Engaged,1
15709.0,225,1,194.6,1,1,1,111,3,Others,0
15710.0,53,1,898.87,3,1,3,313,7,Others,1
15711.0,192,2,420.25,1,3,2,132,6,Others,0
15712.0,15,7,2400.05,5,5,5,555,15,Loyal Customers,1
15713.0,2,3,654.09,5,3,3,533,11,Recent Engaged,1
15714.0,89,3,453.93,2,3,2,232,7,Others,1
15715.0,191,5,658.02,1,4,3,143,8,Frequent Buyers,0
15716.0,5,8,1938.0,5,5,4,554,14,Loyal Customers,1
15717.0,57,4,456.7000000000001,3,4,2,342,9,Frequent Buyers,1
15718.0,176,1,293.79,2,1,2,212,5,Others,0
15719.0,17,18,5177.45,4,5,5,455,14,Loyal Customers,1
15720.0,186,1,143.19,1,1,1,111,3,Others,0
15722.0,81,6,3035.54,2,5,5,255,12,Frequent Buyers,1
15723.0,47,3,744.55,3,3,3,333,9,Others,1
15724.0,36,1,92.6,4,1,1,411,6,Recent Customers,1
15726.0,26,1,321.91,4,1,2,412,7,Recent Customers,1
15727.0,23,8,4266.55,4,5,5,455,14,Loyal Customers,1
15728.0,15,2,544.6,5,3,3,533,11,Recent Engaged,1
15729.0,36,2,107.55,4,3,1,431,8,Recent Engaged,1
15730.0,17,2,605.7,4,3,3,433,10,Recent Engaged,1
15731.0,189,1,125.3,1,1,1,111,3,Others,0
15732.0,8,9,1387.95,5,5,4,554,14,Loyal Customers,1
15734.0,72,2,923.85,2,3,3,233,8,Others,1
15735.0,57,1,327.68,3,1,2,312,6,Others,1
15736.0,71,2,1815.72,2,3,4,234,9,High Value,1
15738.0,8,26,8560.550000000001,5,5,5,555,15,Loyal Customers,1
15741.0,94,2,208.62,2,3,1,231,6,Others,1
15742.0,255,1,156.87,1,1,1,111,3,Others,0
15747.0,11,6,1588.57,5,5,4,554,14,Loyal Customers,1
15748.0,85,2,465.4500000000001,2,3,2,232,7,Others,1
15750.0,2,12,4331.711,5,5,5,555,15,Loyal Customers,1
15751.0,96,11,1380.44,2,5,4,254,11,Frequent Buyers,1
15752.0,8,3,1570.16,5,3,4,534,12,Recent Engaged,1
15754.0,129,6,2579.04,2,5,5,255,12,Frequent Buyers,1
15755.0,15,11,3628.87,5,5,5,555,15,Loyal Customers,1
15757.0,22,4,2225.94,4,4,5,445,13,Loyal Customers,1
15759.0,147,4,577.8900000000001,2,4,3,243,9,Frequent Buyers,0
15761.0,78,1,143.05,2,1,1,211,4,Others,1
15764.0,70,2,1223.11,3,3,4,334,10,Big Spenders,1
15765.0,302,1,370.63,1,1,2,112,4,Others,0
15766.0,92,2,516.0,2,3,3,233,8,Others,1
15768.0,112,31,14979.26,2,5,5,255,12,Frequent Buyers,2
15769.0,7,21,32451.6,5,5,5,555,15,Loyal Customers,2
15770.0,248,1,321.45,1,1,2,112,4,Others,0
15771.0,240,3,1006.54,1,3,4,134,8,High Value,0
15772.0,54,1,280.88,3,1,2,312,6,Others,1
15773.0,45,1,138.84,3,1,1,311,5,Others,1
15774.0,54,5,1059.14,3,4,4,344,11,Big Spenders,1
15775.0,267,1,45.6,1,1,1,111,3,Others,0
15777.0,32,3,715.5,4,3,3,433,10,Recent Engaged,1
15778.0,67,1,307.95,3,1,2,312,6,Others,1
15779.0,99,2,124.08,2,3,1,231,6,Others,1
15782.0,66,1,1399.36,3,1,4,314,8,Big Spenders,1
15784.0,103,2,848.3299999999999,2,3,3,233,8,Others,1
15785.0,15,11,3640.96,5,5,5,555,15,Loyal Customers,1
15786.0,53,2,3582.62,3,3,5,335,11,Big Spenders,1
15788.0,144,1,221.83,2,1,1,211,4,Others,0
15789.0,67,5,1610.71,3,4,4,344,11,Big Spenders,1
15791.0,165,3,1995.65,2,3,4,234,9,High Value,0
15792.0,35,2,933.84,4,3,3,433,10,Recent Engaged,1
15793.0,14,5,1433.96,5,4,4,544,13,Loyal Customers,1
15794.0,372,2,777.0,1,3,3,133,7,Others,0
15795.0,66,7,1369.86,3,5,4,354,12,Big Spenders,1
15796.0,10,9,2464.27,5,5,5,555,15,Loyal Customers,1
15797.0,217,2,613.6800000000001,1,3,3,133,7,Others,0
15798.0,128,3,1535.37,2,3,4,234,9,High Value,1
15799.0,54,1,540.15,3,1,3,313,7,Others,1
15800.0,89,5,543.5,2,4,3,243,9,Frequent Buyers,1
15803.0,81,3,1513.84,2,3,4,234,9,High Value,1
15805.0,21,13,4660.75,4,5,5,455,14,Loyal Customers,1
15807.0,44,2,913.62,3,3,3,333,9,Others,1
15808.0,5,18,14674.96,5,5,5,555,15,Loyal Customers,1
15809.0,95,2,758.67,2,3,3,233,8,Others,1
15810.0,22,4,1607.06,4,4,4,444,12,Loyal Customers,1
15811.0,1,2,1671.9,5,3,4,534,12,Recent Engaged,1
15812.0,71,7,3400.33,2,5,5,255,12,Frequent Buyers,1
15814.0,29,2,689.11,4,3,3,433,10,Recent Engaged,1
15816.0,178,2,144.14999999999998,1,3,1,131,5,Others,0
15817.0,56,3,2766.4,3,3,5,335,11,Big Spenders,1
15818.0,224,1,340.5,1,1,2,112,4,Others,0
15819.0,67,6,2029.34,3,5,4,354,12,Big Spenders,1
15822.0,129,4,954.59,2,4,3,243,9,Frequent Buyers,1
15823.0,8,3,3882.17,5,3,5,535,13,Recent Engaged,1
15824.0,89,2,890.94,2,3,3,233,8,Others,1
15826.0,204,1,943.97,1,1,3,113,5,Others,0
15827.0,8,16,1957.98,5,5,4,554,14,Loyal Customers,1
15828.0,11,1,1108.82,5,1,4,514,10,Big Spenders,1
15833.0,373,1,80.4,1,1,1,111,3,Others,0
15834.0,12,3,1539.24,5,3,4,534,12,Recent Engaged,1
15837.0,121,1,385.03,2,1,2,212,5,Others,1
15838.0,3,16,40519.92,5,5,5,555,15,Loyal Customers,2
15841.0,22,5,1518.35,4,4,4,444,12,Loyal Customers,1
15842.0,29,2,548.8,4,3,3,433,10,Recent Engaged,1
15845.0,172,3,714.51,2,3,3,233,8,Others,0
15846.0,21,1,107.01,4,1,1,411,6,Recent Customers,1
15847.0,64,3,433.3,3,3,2,332,8,Others,1
15848.0,257,1,139.94,1,1,1,111,3,Others,0
15850.0,12,4,819.87,5,4,3,543,12,Recent Engaged,1
15851.0,162,1,109.73,2,1,1,211,4,Others,0
15852.0,162,1,96.55,2,1,1,211,4,Others,0
15854.0,12,9,2609.16,5,5,5,555,15,Loyal Customers,1
15855.0,112,1,340.48,2,1,2,212,5,Others,1
15856.0,1,26,17832.77,5,5,5,555,15,Loyal Customers,1
15857.0,66,1,273.48,3,1,2,312,6,Others,1
15858.0,3,9,2521.52,5,5,5,555,15,Loyal Customers,1
15859.0,68,1,438.46,3,1,2,312,6,Others,1
15860.0,4,10,1528.0,5,5,4,554,14,Loyal Customers,1
15861.0,92,4,1236.43,2,4,4,244,10,Frequent Buyers,1
15862.0,9,10,2095.41,5,5,5,555,15,Loyal Customers,1
15863.0,253,3,289.86,1,3,2,132,6,Others,0
15864.0,17,1,244.44000000000003,4,1,1,411,6,Recent Customers,1
15865.0,49,2,1353.79,3,3,4,334,10,Big Spenders,1
15867.0,5,17,5251.31,5,5,5,555,15,Loyal Customers,1
15868.0,219,1,94.53,1,1,1,111,3,Others,0
15869.0,262,1,174.02,1,1,1,111,3,Others,0
15870.0,32,3,508.52,4,3,3,433,10,Recent Engaged,1
15871.0,73,1,33.099999999999994,2,1,1,211,4,Others,1
15872.0,14,2,434.75,5,3,2,532,10,Recent Engaged,1
15873.0,135,4,313.92,2,4,2,242,8,Frequent Buyers,1
15874.0,23,14,6878.88,4,5,5,455,14,Loyal Customers,1
15875.0,282,1,111.72,1,1,1,111,3,Others,0
15876.0,45,2,1449.14,3,3,4,334,10,Big Spenders,1
15878.0,197,2,330.77,1,3,2,132,6,Others,0
15879.0,40,4,1157.3,3,4,4,344,11,Big Spenders,1
15880.0,5,1,343.28000000000003,5,1,2,512,8,Recent Customers,1
15882.0,4,6,979.62,5,5,4,554,14,Loyal Customers,1
15884.0,68,2,249.7,3,3,2,332,8,Others,1
15885.0,19,12,1572.47,4,5,4,454,13,Loyal Customers,1
15886.0,52,3,871.78,3,3,3,333,9,Others,1
15887.0,42,3,1027.15,3,3,4,334,10,Big Spenders,1
15888.0,36,2,260.85,4,3,2,432,9,Recent Engaged,1
15889.0,5,7,1359.41,5,5,4,554,14,Loyal Customers,1
15890.0,30,5,535.65,4,4,3,443,11,Recent Engaged,1
15892.0,305,1,128.2,1,1,1,111,3,Others,0
15893.0,117,1,305.28000000000003,2,1,2,212,5,Others,1
15894.0,5,1,156.74,5,1,1,511,7,Recent Customers,1
15898.0,3,22,4207.43,5,5,5,555,15,Loyal Customers,1
15899.0,4,1,56.25,5,1,1,511,7,Recent Customers,1
15900.0,49,3,549.29,3,3,3,333,9,Others,1
15901.0,87,4,339.34,2,4,2,242,8,Frequent Buyers,1
15902.0,16,1,145.01,4,1,1,411,6,Recent Customers,1
15903.0,14,5,3813.08,5,4,5,545,14,Loyal Customers,1
15905.0,179,1,114.69,1,1,1,111,3,Others,0
15906.0,10,3,987.95,5,3,4,534,12,Recent Engaged,1
15908.0,126,2,764.57,2,3,3,233,8,Others,1
15910.0,36,7,1449.62,4,5,4,454,13,Loyal Customers,1
15911.0,259,8,1702.34,1,5,4,154,10,Frequent Buyers,0
15912.0,72,7,810.08,2,5,3,253,10,Frequent Buyers,1
15913.0,170,1,6.300000000000001,2,1,1,211,4,Others,0
15914.0,14,2,205.99,5,3,1,531,9,Recent Engaged,1
15915.0,37,1,429.21,3,1,2,312,6,Others,1
15916.0,2,7,1899.08,5,5,4,554,14,Loyal Customers,1
15917.0,242,4,437.53,1,4,2,142,7,Frequent Buyers,0
15918.0,267,1,248.65,1,1,2,112,4,Others,0
15919.0,4,1,270.72,5,1,2,512,8,Recent Customers,1
15920.0,60,5,404.14,3,4,2,342,9,Frequent Buyers,1
15921.0,32,3,466.08,4,3,2,432,9,Recent Engaged,1
15922.0,9,1,369.5,5,1,2,512,8,Recent Customers,1
15923.0,8,1,127.08,5,1,1,511,7,Recent Customers,1
15924.0,367,1,102.82,1,1,1,111,3,Others,0
15926.0,178,1,134.44,1,1,1,111,3,Others,0
15927.0,283,1,123.39,1,1,1,111,3,Others,0
15928.0,292,1,293.53,1,1,2,112,4,Others,0
15929.0,280,1,594.0,1,1,3,113,5,Others,0
15931.0,64,1,239.9,3,1,1,311,5,Others,1
15934.0,53,2,2190.66,3,3,5,335,11,Big Spenders,1
15936.0,15,2,282.79,5,3,2,532,10,Recent Engaged,1
15938.0,92,4,330.23,2,4,2,242,8,Frequent Buyers,1
15939.0,10,1,2945.38,5,1,5,515,11,Big Spenders,1
15941.0,273,1,405.0,1,1,2,112,4,Others,0
15943.0,285,2,271.29,1,3,2,132,6,Others,0
15944.0,29,3,1839.14,4,3,4,434,11,Recent Engaged,1
15945.0,1,4,646.27,5,4,3,543,12,Recent Engaged,1
15946.0,138,3,2304.18,2,3,5,235,10,High Value,1
15948.0,60,1,553.85,3,1,3,313,7,Others,1
15950.0,11,6,5415.2,5,5,5,555,15,Loyal Customers,1
15951.0,17,1,304.95,4,1,2,412,7,Recent Customers,1
15953.0,5,11,2010.17,5,5,4,554,14,Loyal Customers,1
15954.0,225,1,190.75,1,1,1,111,3,Others,0
15955.0,8,9,4242.1,5,5,5,555,15,Loyal Customers,1
15956.0,187,2,617.6,1,3,3,133,7,Others,0
15957.0,56,2,501.21,3,3,3,333,9,Others,1
15958.0,39,3,388.64,3,3,2,332,8,Others,1
15959.0,318,3,579.49,1,3,3,133,7,Others,0
15960.0,10,4,410.95,5,4,2,542,11,Recent Engaged,1
15961.0,15,1,451.29,5,1,2,512,8,Recent Customers,1
15962.0,85,1,295.83,2,1,2,212,5,Others,1
15964.0,299,1,272.96000000000004,1,1,2,112,4,Others,0
15965.0,3,10,2167.45,5,5,5,555,15,Loyal Customers,1
15966.0,86,1,426.53,2,1,2,212,5,Others,1
15967.0,15,10,2622.77,5,5,5,555,15,Loyal Customers,1
15968.0,24,1,418.05,4,1,2,412,7,Recent Customers,1
15969.0,61,2,460.95,3,3,2,332,8,Others,1
15970.0,234,1,703.22,1,1,3,113,5,Others,0
15971.0,21,6,1702.98,4,5,4,454,13,Loyal Customers,1
15972.0,92,5,1810.27,2,4,4,244,10,Frequent Buyers,1
15973.0,2,3,680.62,5,3,3,533,11,Recent Engaged,1
15976.0,46,4,1315.7,3,4,4,344,11,Big Spenders,1
15978.0,68,2,2180.64,3,3,5,335,11,Big Spenders,1
15979.0,238,1,329.22,1,1,2,112,4,Others,0
15980.0,126,4,4194.82,2,4,5,245,11,Frequent Buyers,1
15981.0,37,13,5954.29,3,5,5,355,13,Big Spenders,1
15982.0,241,1,324.51,1,1,2,112,4,Others,0
15983.0,1,6,2483.8,5,5,5,555,15,Loyal Customers,1
15984.0,4,21,5921.65,5,5,5,555,15,Loyal Customers,1
15985.0,72,5,1572.86,2,4,4,244,10,Frequent Buyers,1
15986.0,17,1,186.3,4,1,1,411,6,Recent Customers,1
15987.0,4,2,230.85,5,3,1,531,9,Recent Engaged,1
15988.0,187,2,612.0600000000001,1,3,3,133,7,Others,0
15989.0,11,2,372.51,5,3,2,532,10,Recent Engaged,1
15990.0,130,5,1217.94,2,4,4,244,10,Frequent Buyers,1
15991.0,170,1,150.55,2,1,1,211,4,Others,0
15992.0,32,2,854.61,4,3,3,433,10,Recent Engaged,1
15994.0,47,2,775.11,3,3,3,333,9,Others,1
15995.0,50,1,696.19,3,1,3,313,7,Others,1
15996.0,2,2,626.22,5,3,3,533,11,Recent Engaged,1
15998.0,29,11,5218.37,4,5,5,455,14,Loyal Customers,1
15999.0,371,1,20.4,1,1,1,111,3,Others,0
16001.0,17,1,583.39,4,1,3,413,8,Recent Customers,1
16002.0,261,1,169.21,1,1,1,111,3,Others,0
16003.0,17,5,2878.46,4,4,5,445,13,Loyal Customers,1
16004.0,110,5,2146.39,2,4,5,245,11,Frequent Buyers,1
16005.0,11,6,1820.83,5,5,4,554,14,Loyal Customers,1
16006.0,23,1,245.77,4,1,1,411,6,Recent Customers,1
16007.0,19,3,1373.2,4,3,4,434,11,Recent Engaged,1
16008.0,18,12,4905.35,4,5,5,455,14,Loyal Customers,1
16010.0,12,8,1316.56,5,5,4,554,14,Loyal Customers,1
16011.0,2,14,2517.75,5,5,5,555,15,Loyal Customers,1
16012.0,37,2,1574.5,3,3,4,334,10,Big Spenders,1
16013.0,7,39,20315.84,5,5,5,555,15,Loyal Customers,2
16014.0,44,2,467.89,3,3,2,332,8,Others,1
16016.0,2,4,1025.18,5,4,4,544,13,Loyal Customers,1
16017.0,53,4,1341.95,3,4,4,344,11,Big Spenders,1
16018.0,32,2,289.23,4,3,2,432,9,Recent Engaged,1
16019.0,17,18,13679.61,4,5,5,455,14,Loyal Customers,1
16021.0,31,2,532.25,4,3,3,433,10,Recent Engaged,1
16024.0,47,2,232.96,3,3,1,331,7,Others,1
16027.0,93,9,1113.74,2,5,4,254,11,Frequent Buyers,1
16028.0,231,1,82.2,1,1,1,111,3,Others,0
16029.0,8,47,41184.3,5,5,5,555,15,Loyal Customers,2
16032.0,92,6,1970.45,2,5,4,254,11,Frequent Buyers,1
16033.0,5,8,2019.73,5,5,4,554,14,Loyal Customers,1
16034.0,30,3,491.02,4,3,3,433,10,Recent Engaged,1
16035.0,196,1,217.73,1,1,1,111,3,Others,0
16036.0,60,2,1797.92,3,3,4,334,10,Big Spenders,1
16037.0,180,2,654.32,1,3,3,133,7,Others,0
16039.0,59,2,456.4,3,3,2,332,8,Others,1
16040.0,66,4,1103.35,3,4,4,344,11,Big Spenders,1
16042.0,15,3,1067.85,5,3,4,534,12,Recent Engaged,1
16043.0,15,4,1082.6,5,4,4,544,13,Loyal Customers,1
16044.0,71,1,340.84000000000003,2,1,2,212,5,Others,1
16045.0,52,4,2094.23,3,4,5,345,12,Big Spenders,1
16046.0,198,1,235.78,1,1,1,111,3,Others,0
16048.0,9,4,818.7900000000001,5,4,3,543,12,Recent Engaged,1
16049.0,11,3,787.89,5,3,3,533,11,Recent Engaged,1
16050.0,19,2,162.8,4,3,1,431,8,Recent Engaged,1
16051.0,317,1,188.44,1,1,1,111,3,Others,0
16053.0,49,4,2122.89,3,4,5,345,12,Big Spenders,1
16054.0,54,3,1327.98,3,3,4,334,10,Big Spenders,1
16057.0,155,3,1591.73,2,3,4,234,9,High Value,0
16058.0,42,1,62.7,3,1,1,311,5,Others,1
16059.0,3,7,1757.91,5,5,4,554,14,Loyal Customers,1
16060.0,36,3,541.95,4,3,3,433,10,Recent Engaged,1
16061.0,67,1,89.65,3,1,1,311,5,Others,1
16062.0,15,4,1709.83,5,4,4,544,13,Loyal Customers,1
16064.0,361,1,111.0,1,1,1,111,3,Others,0
16065.0,1,8,2010.53,5,5,4,554,14,Loyal Customers,1
16067.0,198,3,3395.29,1,3,5,135,9,High Value,0
16068.0,229,1,122.93,1,1,1,111,3,Others,0
16069.0,53,1,457.7,3,1,2,312,6,Others,1
16071.0,163,3,750.5600000000001,2,3,3,233,8,Others,0
16072.0,64,3,3744.57,3,3,5,335,11,Big Spenders,1
16074.0,26,1,265.25,4,1,2,412,7,Recent Customers,1
16075.0,138,2,736.9300000000001,2,3,3,233,8,Others,1
16077.0,261,1,2300.4,1,1,5,115,7,High Value,0
16078.0,305,1,283.79,1,1,2,112,4,Others,0
16080.0,21,2,385.4,4,3,2,432,9,Recent Engaged,1
16081.0,2,4,1653.28,5,4,4,544,13,Loyal Customers,1
16082.0,306,1,106.75,1,1,1,111,3,Others,0
16083.0,18,2,1033.8,4,3,4,434,11,Recent Engaged,1
16085.0,16,7,1362.02,4,5,4,454,13,Loyal Customers,1
16086.0,3,6,1743.6,5,5,4,554,14,Loyal Customers,1
16087.0,25,5,1739.92,4,4,4,444,12,Loyal Customers,1
16088.0,211,2,1437.43,1,3,4,134,8,High Value,0
16089.0,22,2,271.44,4,3,2,432,9,Recent Engaged,1
16090.0,260,1,205.91,1,1,1,111,3,Others,0
16092.0,140,3,770.08,2,3,3,233,8,Others,1
16094.0,11,7,2617.33,5,5,5,555,15,Loyal Customers,1
16095.0,92,1,447.05,2,1,2,212,5,Others,1
16096.0,52,3,1264.35,3,3,4,334,10,Big Spenders,1
16098.0,9,8,2442.47,5,5,5,555,15,Loyal Customers,1
16099.0,53,4,841.3,3,4,3,343,10,Frequent Buyers,1
16100.0,98,1,582.64,2,1,3,213,6,Others,1
16101.0,70,3,1938.46,3,3,4,334,10,Big Spenders,1
16103.0,25,16,4762.07,4,5,5,455,14,Loyal Customers,1
16104.0,54,8,2476.25,3,5,5,355,13,Big Spenders,1
16105.0,74,4,2049.23,2,4,4,244,10,Frequent Buyers,1
16108.0,70,3,1393.42,3,3,4,334,10,Big Spenders,1
16109.0,334,1,327.6,1,1,2,112,4,Others,0
16110.0,158,1,481.79,2,1,2,212,5,Others,0
16111.0,64,1,562.48,3,1,3,313,7,Others,1
16115.0,33,4,907.17,4,4,3,443,11,Recent Engaged,1
16117.0,38,2,422.19,3,3,2,332,8,Others,1
16118.0,288,1,4376.25,1,1,5,115,7,High Value,0
16119.0,30,6,1297.45,4,5,4,454,13,Loyal Customers,1
16120.0,58,2,1747.77,3,3,4,334,10,Big Spenders,1
16121.0,26,3,609.98,4,3,3,433,10,Recent Engaged,1
16122.0,2,3,316.92,5,3,2,532,10,Recent Engaged,1
16124.0,54,3,1523.49,3,3,4,334,10,Big Spenders,1
16125.0,3,14,4298.3,5,5,5,555,15,Loyal Customers,1
16126.0,15,11,8359.03,5,5,5,555,15,Loyal Customers,1
16127.0,362,1,145.06,1,1,1,111,3,Others,0
16128.0,16,6,1920.83,4,5,4,454,13,Loyal Customers,1
16129.0,43,3,1396.05,3,3,4,334,10,Big Spenders,1
16130.0,58,4,987.48,3,4,4,344,11,Big Spenders,1
16131.0,11,6,6450.88,5,5,5,555,15,Loyal Customers,1
16132.0,180,2,664.1999999999999,1,3,3,133,7,Others,0
16133.0,12,23,8403.22,5,5,5,555,15,Loyal Customers,1
16134.0,59,3,1527.25,3,3,4,334,10,Big Spenders,1
16135.0,219,1,301.9,1,1,2,112,4,Others,0
16136.0,299,1,237.42,1,1,1,111,3,Others,0
16137.0,316,1,422.7,1,1,2,112,4,Others,0
16138.0,14,3,910.35,5,3,3,533,11,Recent Engaged,1
16139.0,358,2,475.74,1,3,2,132,6,Others,0
16140.0,7,2,832.4200000000001,5,3,3,533,11,Recent Engaged,1
16141.0,53,1,335.54,3,1,2,312,6,Others,1
16143.0,5,7,2485.89,5,5,5,555,15,Loyal Customers,1
16145.0,24,8,3005.9500000000003,4,5,5,455,14,Loyal Customers,1
16146.0,84,1,212.25,2,1,1,211,4,Others,1
16147.0,36,4,2023.91,4,4,4,444,12,Loyal Customers,1
16148.0,72,1,310.3,2,1,2,212,5,Others,1
16149.0,65,1,141.70000000000002,3,1,1,311,5,Others,1
16150.0,8,6,2342.57,5,5,5,555,15,Loyal Customers,1
16153.0,56,6,3309.26,3,5,5,355,13,Big Spenders,1
16155.0,17,5,796.9,4,4,3,443,11,Recent Engaged,1
16156.0,18,11,3096.14,4,5,5,455,14,Loyal Customers,1
16158.0,158,9,628.32,2,5,3,253,10,Frequent Buyers,0
16159.0,106,3,884.59,2,3,3,233,8,Others,1
16161.0,4,25,7256.24,5,5,5,555,15,Loyal Customers,1
16163.0,1,5,1992.98,5,4,4,544,13,Loyal Customers,1
16165.0,141,1,79.9,2,1,1,211,4,Others,0
16166.0,64,2,435.83,3,3,2,332,8,Others,1
16167.0,50,5,1386.12,3,4,4,344,11,Big Spenders,1
16168.0,5,40,6848.87,5,5,5,555,15,Loyal Customers,2
16170.0,31,14,4983.95,4,5,5,455,14,Loyal Customers,1
16172.0,109,3,744.34,2,3,3,233,8,Others,1
16174.0,127,4,1237.2,2,4,4,244,10,Frequent Buyers,1
16175.0,107,3,798.85,2,3,3,233,8,Others,1
16176.0,57,4,2052.69,3,4,4,344,11,Big Spenders,1
16177.0,72,7,1915.36,2,5,4,254,11,Frequent Buyers,1
16178.0,37,1,414.7,3,1,2,312,6,Others,1
16180.0,114,5,5995.69,2,4,5,245,11,Frequent Buyers,1
16182.0,74,5,3354.0,2,4,5,245,11,Frequent Buyers,1
16183.0,30,3,739.1,4,3,3,433,10,Recent Engaged,1
16185.0,200,1,115.31,1,2,1,121,4,Others,0
16186.0,8,15,5019.17,5,5,5,555,15,Loyal Customers,1
16188.0,44,1,105.8,3,2,1,321,6,Others,1
16190.0,30,7,2508.4700000000003,4,5,5,455,14,Loyal Customers,1
16191.0,11,11,10507.5,5,5,5,555,15,Loyal Customers,1
16192.0,371,1,351.3,1,2,2,122,5,Others,0
16193.0,46,1,315.98,3,2,2,322,7,Others,1
16194.0,11,1,308.6,5,2,2,522,9,Recent Customers,1
16195.0,359,1,323.25,1,2,2,122,5,Others,0
16196.0,124,1,93.3,2,2,1,221,5,Others,1
16197.0,105,9,2016.71,2,5,4,254,11,Frequent Buyers,1
16198.0,73,1,629.36,2,2,3,223,7,Others,1
16199.0,28,7,942.75,4,5,3,453,12,Recent Engaged,1
16200.0,18,10,4562.83,4,5,5,455,14,Loyal Customers,1
16201.0,51,1,248.65,3,2,2,322,7,Others,1
16202.0,53,8,2136.72,3,5,5,355,13,Big Spenders,1
16203.0,8,3,521.64,5,3,3,533,11,Recent Engaged,1
